,X,CensusTract,ClusterNum,Change_Population,Change_HouseUnits,Change_5To7_or_more_person_household,Change_Builst1939earlier,Change_Built_1940to1959,Change_VacantUnits,Y00_PCT_Units_HHIncome_25to50k,Y00_PCT_Units_HHIncome_50to75k,Chg_Educate_HighSchool_orLess,Chg_Educate_SomeCollege,dis,lat,long,Y13_Geography,Y13_County_NM,Y13_County
1002,1002,1400000US17031820201,4,0.114089251,0.14315139,-0.044388067,-0.020042184,-0.035864392,0.005393035,0.212405337,0.18968626,-0.023865984,-0.02302647,0.546823442,41.7479486,-87.8985562,"Census Tract 8202.01, Cook County, Illinois",Cook,Cook Illinois
1003,1003,1400000US17031820202,4,0.000262536,-0.086618877,0.009056316,0.000355922,0.056313893,0.060376332,0.346007605,0.173003802,-0.151171066,0.121124399,0.546823442,41.7781034,-87.8507264,"Census Tract 8202.02, Cook County, Illinois",Cook,Cook Illinois
1004,1004,1400000US17031820300,3,0.030419567,-0.034366357,-0.007573447,-0.076324508,-0.032599154,0.04423456,0.291199059,0.177200242,-0.126356272,0.027931235,0.546823442,41.7923913,-87.8068826,"Census Tract 8203, Cook County, Illinois",Cook,Cook Illinois
1005,1005,1400000US17031820400,1,0.089604416,-0.011286682,0.036851666,0.091240453,0.098517528,0.05210427,0.2973462,0.166465621,-0.072541792,0.057392866,0.546823442,41.7821747,-87.8125631,"Census Tract 8204, Cook County, Illinois",Cook,Cook Illinois
1006,1006,1400000US17031820501,4,0.010755313,0.030513711,0.002576644,0.011094572,0.034309427,-0.000722272,0.276575277,0.266474266,-0.084478726,0.03026004,0.546823442,41.7699787,-87.8171085,"Census Tract 8205.01, Cook County, Illinois",Cook,Cook Illinois
1007,1007,1400000US17031820502,4,0.022565321,0.030351438,-0.043849379,0.016833841,-0.000151076,0.031225698,0.281489595,0.209200438,-0.054408816,0.008821684,0.546823442,41.7538581,-87.804806,"Census Tract 8205.02, Cook County, Illinois",Cook,Cook Illinois
1008,1008,1400000US17031820603,4,-0.055715106,-0.105590063,0.086071827,0.030137142,-0.06225731,0.087029005,0.302476415,0.264150943,0.023792253,-0.031382051,0.546823442,41.7530761,-87.8434104,"Census Tract 8206.03, Cook County, Illinois",Cook,Cook Illinois
1009,1009,1400000US17031820604,4,0.050155756,-0.054367695,0.055220974,0.014304978,0.109207041,-0.043428906,0.302475985,0.264150982,-0.06393383,-0.004260478,0.546823442,41.7498384,-87.8269499,"Census Tract 8206.04, Cook County, Illinois",Cook,Cook Illinois
1010,1010,1400000US17031820605,3,-0.08171123,0.029394892,-0.04798487,0.021207702,-0.105532099,0.083534881,0.309210526,0.256232687,-0.170710648,0.09504989,0.546823442,41.7384267,-87.8309652,"Census Tract 8206.05, Cook County, Illinois",Cook,Cook Illinois
1011,1011,1400000US17031820606,5,0.299046322,0.346870187,-0.067978677,0.023394579,-0.08997765,-0.071425973,0.309210526,0.256232687,-0.104353475,-0.004248135,0.546823442,41.7377559,-87.8542618,"Census Tract 8206.06, Cook County, Illinois",Cook,Cook Illinois
1012,1012,1400000US17031820700,3,0.105074821,0.176949443,-0.005808649,-0.007914999,-0.063523844,0.085062648,0.329782512,0.253883711,-0.055817243,0.04058048,0.546823442,41.8170254,-87.7737005,"Census Tract 8207, Cook County, Illinois",Cook,Cook Illinois
1013,1013,1400000US17031820800,3,0.248526218,0.125225225,0.043243019,-0.025047786,-0.020313187,0.057941128,0.321924144,0.232192414,-0.059387221,0.003077001,0.546823442,41.8072538,-87.7735919,"Census Tract 8208, Cook County, Illinois",Cook,Cook Illinois
1014,1014,1400000US17031820901,4,-0.022210832,-0.010204082,-0.01544971,0.006752627,-0.084312665,0.058113673,0.318159327,0.208807521,-0.058972698,0.032791861,0.546823442,41.7628963,-87.7745375,"Census Tract 8209.01, Cook County, Illinois",Cook,Cook Illinois
1015,1015,1400000US17031820902,3,0.059223514,0.001296176,0.053626262,0.01420928,-0.031573008,0.107417358,0.363756614,0.216269841,0.080005928,-0.092403101,0.546823442,41.7539913,-87.7530199,"Census Tract 8209.02, Cook County, Illinois",Cook,Cook Illinois
1016,1016,1400000US17031821001,4,0.02087025,-0.010428737,0.051976584,0.010148548,0.039060952,0.059950991,0.297985782,0.271327014,-0.087960368,0.047005882,0.546823442,41.742172,-87.7913613,"Census Tract 8210.01, Cook County, Illinois",Cook,Cook Illinois
1017,1017,1400000US17031821002,3,-0.014936248,-0.022162162,0.04336828,-0.032322173,0.042561069,0.073323772,0.306425041,0.249313564,0.022985172,-0.039627265,0.546823442,41.7415272,-87.7764294,"Census Tract 8210.02, Cook County, Illinois",Cook,Cook Illinois
1018,1018,1400000US17031821101,4,0.084018265,-0.013286713,-0.000802813,0.034404504,-0.072803596,0.003155031,0.276504298,0.226361032,-0.038576702,-0.018677661,0.546823442,41.7382829,-87.7621853,"Census Tract 8211.01, Cook County, Illinois",Cook,Cook Illinois
1019,1019,1400000US17031821102,3,0.050748541,-0.052478134,0.007260377,-0.004135456,0.031904014,0.026512671,0.227169811,0.235471698,0.053475459,-0.062493212,0.546823442,41.7429218,-87.7492511,"Census Tract 8211.02, Cook County, Illinois",Cook,Cook Illinois
1020,1020,1400000US17031821200,3,-0.165560608,0.043826308,-0.029203488,0.06166175,0.006591953,0.093537301,0.296264491,0.220266209,-0.066627919,0.031113719,0.546823442,41.6683912,-87.672298,"Census Tract 8212, Cook County, Illinois",Cook,Cook Illinois
1021,1021,1400000US17031821300,3,0.02573913,0.136871508,-0.04257153,0.121988799,0.002885948,0.104770337,0.438423645,0.144827586,-0.097980643,0.103970679,0.546823442,41.6551035,-87.6673371,"Census Tract 8213, Cook County, Illinois",Cook,Cook Illinois
1022,1022,1400000US17031821401,3,-0.059952669,0.061452514,-0.091909599,-0.000856366,0.026584093,0.04716995,0.305433186,0.195301028,-0.088065904,0.101432008,0.546823442,41.6662105,-87.6578718,"Census Tract 8214.01, Cook County, Illinois",Cook,Cook Illinois
1023,1023,1400000US17031821402,4,0.063291139,0.221176471,-0.056134566,0.028511844,0.005945068,0.092521818,0.298116298,0.228501229,-0.005802417,-0.021778231,0.546823442,41.6614309,-87.6520323,"Census Tract 8214.02, Cook County, Illinois",Cook,Cook Illinois
1024,1024,1400000US17031821500,1,-0.200717072,0.086417754,-0.099656477,0.020413108,-0.013321183,0.168522236,0.345051483,0.147134773,-0.020066917,-0.01840632,0.546823442,41.650561,-87.6360713,"Census Tract 8215, Cook County, Illinois",Cook,Cook Illinois
1025,1025,1400000US17031821600,3,-0.028464254,0.014400922,-0.042384349,0.048471491,-0.053594653,0.053644047,0.299587993,0.273101825,0.002341008,-0.02758857,0.546823442,41.7300153,-87.69932,"Census Tract 8216, Cook County, Illinois",Cook,Cook Illinois
1026,1026,1400000US17031821700,3,-0.069386199,-0.016774892,-0.022507816,0.0023009,-0.003395362,0.042700672,0.291230006,0.195808053,-0.004399894,-0.076704607,0.546823442,41.7211898,-87.7153649,"Census Tract 8217, Cook County, Illinois",Cook,Cook Illinois
1027,1027,1400000US17031821800,4,-0.053228621,-0.027338129,-0.030872245,-0.048498006,0.083304954,0.068160856,0.227941176,0.252941176,-0.033317024,0.043558239,0.546823442,41.7194986,-87.7004232,"Census Tract 8218, Cook County, Illinois",Cook,Cook Illinois
1028,1028,1400000US17031821900,4,-0.02258611,-0.014887064,-0.009688849,-0.045689223,0.042984454,0.012731488,0.233454924,0.211047421,-0.025698544,0.004896052,0.546823442,41.7122275,-87.6970001,"Census Tract 8219, Cook County, Illinois",Cook,Cook Illinois
1029,1029,1400000US17031822000,3,-0.025117979,0.045591568,-0.021644604,-0.001693927,0.024414211,0.099658224,0.348818567,0.18468491,-0.144843087,0.054014194,0.546823442,41.7312484,-87.7311338,"Census Tract 8220, Cook County, Illinois",Cook,Cook Illinois
1030,1030,1400000US17031822101,3,0.024676851,0.08558842,-0.039268015,0.030672103,-0.087778112,0.057890023,0.299232737,0.239130435,-0.039238656,0.009615801,0.546823442,41.7241572,-87.7456175,"Census Tract 8221.01, Cook County, Illinois",Cook,Cook Illinois
1031,1031,1400000US17031822102,4,0.037111077,-0.002999702,0.006936663,-0.02157385,-0.008498279,0.117507921,0.367952522,0.146884273,-0.063143196,0.058548338,0.546823442,41.721552,-87.7315013,"Census Tract 8221.02, Cook County, Illinois",Cook,Cook Illinois
1032,1032,1400000US17031822200,3,0.083869676,-0.01904259,0.003345963,0.035307088,-0.087570682,0.024986664,0.310216257,0.241610738,-0.02550512,-0.013928612,0.546823442,41.727213,-87.7590953,"Census Tract 8222, Cook County, Illinois",Cook,Cook Illinois
1033,1033,1400000US17031822301,4,0.022334486,0.017411052,0.008888307,0.013489172,-0.018983634,0.030207995,0.273497689,0.231124807,-0.196415677,0.056389081,0.546823442,41.7298543,-87.7712608,"Census Tract 8223.01, Cook County, Illinois",Cook,Cook Illinois
1034,1034,1400000US17031822302,4,-0.028793419,0.020220588,0.002240621,-0.008403992,-0.086235868,0.070827813,0.282457251,0.236858771,-0.116714403,0.071061054,0.546823442,41.7171389,-87.7740615,"Census Tract 8223.02, Cook County, Illinois",Cook,Cook Illinois
1035,1035,1400000US17031822400,3,0.07940076,0.003834399,0.037730067,-0.024465166,-0.007090029,0.055891754,0.373616645,0.249667995,-0.093931471,-0.014835967,0.546823442,41.7229679,-87.7884641,"Census Tract 8224, Cook County, Illinois",Cook,Cook Illinois
1036,1036,1400000US17031822500,4,0.069976279,0.060772291,-0.043798038,-0.001762243,-0.076834491,0.008892591,0.335038254,0.232736612,-0.064283116,-0.025291882,0.546823442,41.7178739,-87.7582831,"Census Tract 8225, Cook County, Illinois",Cook,Cook Illinois
1037,1037,1400000US17031822601,4,-0.01824978,-0.001694915,-0.022238572,0.01698848,-0.047676326,0.009633296,0.259533295,0.239612977,-0.027948403,-0.046990172,0.546823442,41.7089633,-87.7538137,"Census Tract 8226.01, Cook County, Illinois",Cook,Cook Illinois
1038,1038,1400000US17031822602,3,0.066225166,0.082474227,0.022888027,0.007180946,-0.003314543,-0.009909773,0.31841526,0.179016875,-0.061746563,0.026748156,0.546823442,41.700776,-87.7554545,"Census Tract 8226.02, Cook County, Illinois",Cook,Cook Illinois
1039,1039,1400000US17031822701,3,-0.01619819,-0.011312217,0.006641545,-0.032579186,0.14841836,0.094271928,0.339142723,0.152143194,-0.02945266,-0.015548532,0.546823442,41.7123761,-87.730327,"Census Tract 8227.01, Cook County, Illinois",Cook,Cook Illinois
1040,1040,1400000US17031822702,3,-0.082994304,0.005882353,-0.036116835,0.047327141,-0.058572411,0.088176815,0.245339747,0.201443175,-0.064218453,0.053995198,0.546823442,41.7056906,-87.7305798,"Census Tract 8227.02, Cook County, Illinois",Cook,Cook Illinois
1041,1041,1400000US17031822801,4,0.147571036,-0.003680982,0.007671693,-0.005833628,0.041625916,0.019226933,0.32488917,0.167827739,-0.185876237,0.012846379,0.546823442,41.6954002,-87.7382046,"Census Tract 8228.01, Cook County, Illinois",Cook,Cook Illinois
1042,1042,1400000US17031822802,3,-0.033664459,0.01447178,-0.027932282,-0.004341534,-0.012642679,0.021925469,0.279325513,0.225806452,-0.119840259,0.032756361,0.546823442,41.6975608,-87.7278727,"Census Tract 8228.02, Cook County, Illinois",Cook,Cook Illinois
1043,1043,1400000US17031822900,3,-0.073913043,-0.089655172,0.047075055,0.011507076,-0.16826682,0.064315569,0.269014085,0.253521127,-0.09388047,0.118504273,0.546823442,41.7276985,-87.7947648,"Census Tract 8229, Cook County, Illinois",Cook,Cook Illinois
1044,1044,1400000US17031823001,4,-0.039786687,0.054009097,-0.007819661,-0.005679679,0.025186403,0.048714272,0.304361013,0.249539755,-0.072797107,0.049134094,0.546823442,41.7069825,-87.7841995,"Census Tract 8230.01, Cook County, Illinois",Cook,Cook Illinois
1045,1045,1400000US17031823002,4,0.01431127,0.048605241,-0.038194669,0.044171886,0.070213419,0.04279762,0.292894281,0.287261698,-0.147929565,0.097815121,0.546823442,41.6960739,-87.7694862,"Census Tract 8230.02, Cook County, Illinois",Cook,Cook Illinois
1046,1046,1400000US17031823101,4,-0.035315154,0.011043622,0.010699218,0.001816679,-0.011020401,0.084327496,0.332384747,0.197495731,-0.071963013,0.007507593,0.546823442,41.6908498,-87.7928456,"Census Tract 8231.01, Cook County, Illinois",Cook,Cook Illinois
1047,1047,1400000US17031823102,4,0.015273312,-0.021872864,-0.022702463,0.053751684,-0.102191346,0.02789564,0.299788881,0.245601689,-0.039198468,0.043752953,0.546823442,41.6857372,-87.7792908,"Census Tract 8231.02, Cook County, Illinois",Cook,Cook Illinois
1048,1048,1400000US17031823200,4,0.040529189,0.106214689,-0.002601523,0.009780532,-0.032495398,0.031433551,0.255205235,0.270077335,-0.059811566,0.044444444,0.546823442,41.6772853,-87.7557003,"Census Tract 8232, Cook County, Illinois",Cook,Cook Illinois
1049,1049,1400000US17031823302,4,0.031265591,0.037588097,0.000147533,-0.00711012,-0.00506405,0.004917185,0.341414141,0.225454545,-0.069420414,0.03418541,0.546823442,41.6608299,-87.7230265,"Census Tract 8233.02, Cook County, Illinois",Cook,Cook Illinois
1050,1050,1400000US17031823303,4,0.055285925,0.040070713,0.021246354,0.018877506,0.063979928,0.050876985,0.289142172,0.24595081,-0.12707563,0.05121959,0.546823442,41.6777612,-87.7279283,"Census Tract 8233.03, Cook County, Illinois",Cook,Cook Illinois
1051,1051,1400000US17031823304,3,-0.009239753,-0.078790243,0.058014331,-0.007495374,0.050199556,0.044648242,0.358149596,0.201158881,-0.017859565,-0.011437331,0.546823442,41.681416,-87.7027707,"Census Tract 8233.04, Cook County, Illinois",Cook,Cook Illinois
1052,1052,1400000US17031823400,3,-0.039187228,0.03693495,0.017727131,-0.031120993,0.095250362,0.109658061,0.318390805,0.254597701,-0.014717516,0.029001158,0.546823442,41.6651703,-87.6965048,"Census Tract 8234, Cook County, Illinois",Cook,Cook Illinois
1053,1053,1400000US17031823500,3,0.0542211,-0.020908121,0.020050761,-0.089849555,0.062422235,-0.00424695,0.363524944,0.196450481,-0.016516028,-0.006727825,0.546823442,41.6656039,-87.6831787,"Census Tract 8235, Cook County, Illinois",Cook,Cook Illinois
1054,1054,1400000US17031823602,4,0.025679173,0.139941246,-0.033709469,0.039186727,-0.022239211,0.046159727,0.344965905,0.229041316,-0.123128272,0.059920843,0.546823442,41.6496157,-87.7616774,"Census Tract 8236.02, Cook County, Illinois",Cook,Cook Illinois
1055,1055,1400000US17031823603,6,-0.230718954,-0.079903148,-0.051931634,0.267774309,-0.123505798,0.133729451,0.247395833,0.196614583,-0.107539985,0.054836253,0.546823442,41.6499735,-87.7105023,"Census Tract 8236.03, Cook County, Illinois",Cook,Cook Illinois
1056,1056,1400000US17031823604,5,0.22613753,0.27077748,-0.026766733,-0.002400048,-0.147221185,-0.019584997,0.244721689,0.234165067,-0.042037467,-0.101148502,0.546823442,41.6578553,-87.7884283,"Census Tract 8236.04, Cook County, Illinois",Cook,Cook Illinois
1057,1057,1400000US17031823605,4,-0.053099311,0.013664596,0.00958988,0.005968366,0.040875807,0.018097674,0.206218274,0.223350254,-0.008222757,-0.01347577,0.546823442,41.6675149,-87.7754282,"Census Tract 8236.05, Cook County, Illinois",Cook,Cook Illinois
1058,1058,1400000US17031823702,4,-0.026718103,0.035536603,-0.006480489,-0.013674641,-0.007888053,0.013731958,0.291575092,0.28974359,-0.045628587,0.122514164,0.546823442,41.7109982,-87.8320932,"Census Tract 8237.02, Cook County, Illinois",Cook,Cook Illinois
1059,1059,1400000US17031823703,4,0.107538139,0.017035775,0.063561963,0.005801866,-0.034371174,0.067900548,0.339406931,0.231511254,-0.104975777,0.020487107,0.546823442,41.7187966,-87.8082367,"Census Tract 8237.03, Cook County, Illinois",Cook,Cook Illinois
1060,1060,1400000US17031823705,3,0.016985138,-0.002271437,0.008035814,-0.008493325,-0.0484571,0.037595057,0.31433506,0.211283823,0.06361361,-0.027252945,0.546823442,41.7244675,-87.8261928,"Census Tract 8237.05, Cook County, Illinois",Cook,Cook Illinois
1061,1061,1400000US17031823801,7,0.030894827,0.260008092,-0.078954121,0.023958433,0.042422169,0.06368567,0.195528769,0.154794412,-0.063137597,0.006488063,0.546823442,41.687553,-87.8782105,"Census Tract 8238.01, Cook County, Illinois",Cook,Cook Illinois
1062,1062,1400000US17031823803,4,0.07767277,0.0375,0.020554846,0.014717963,-0.015703724,0.029011501,0.250480954,0.275490573,-0.063684952,0.062935584,0.546823442,41.6988605,-87.8279478,"Census Tract 8238.03, Cook County, Illinois",Cook,Cook Illinois
1063,1063,1400000US17031823805,4,0.04028869,0.096684064,-0.017377124,-0.007614986,-0.173810716,0.038264729,0.331557505,0.233469132,-0.162695628,0.060040191,0.546823442,41.6873618,-87.8243549,"Census Tract 8238.05, Cook County, Illinois",Cook,Cook Illinois
1064,1064,1400000US17031823806,4,-0.035247692,-0.035703454,0.015559755,0.052170688,0.176856489,0.047554967,0.331557505,0.233469132,0.034627488,0.00682574,0.546823442,41.6869427,-87.8049865,"Census Tract 8238.06, Cook County, Illinois",Cook,Cook Illinois
1065,1065,1400000US17031823901,6,0.247857823,0.34501992,0.006242488,-0.037626272,-0.039690055,0.027656672,0.149022801,0.236970684,-0.056087417,0.066906143,0.546823442,41.6690598,-87.8379801,"Census Tract 8239.01, Cook County, Illinois",Cook,Cook Illinois
1066,1066,1400000US17031823904,4,-0.03701016,-0.016787913,-0.010382825,0.041619118,-0.097100765,0.03401949,0.179781735,0.194715681,0.003550443,0.00747392,0.546823442,41.6578494,-87.8045131,"Census Tract 8239.04, Cook County, Illinois",Cook,Cook Illinois
1067,1067,1400000US17031824003,4,0.131468798,0.204590146,-0.020351869,-0.053979785,-0.05822082,-0.011535198,0.209506509,0.183772328,-0.12713487,0.046474466,0.546823442,41.6636065,-87.9857355,"Census Tract 8240.03, Cook County, Illinois",Cook,Cook Illinois
1068,1068,1400000US17031824004,7,0.160824304,0.248255889,-0.018429488,-0.037292837,-0.053881511,0.017353675,0.209506509,0.183772328,-0.028594349,-0.04496855,0.546823442,41.6832476,-87.9477071,"Census Tract 8240.04, Cook County, Illinois",Cook,Cook Illinois
1069,1069,1400000US17031824005,5,0.198656027,0.273900359,-0.054406071,0.007754982,-0.022411416,0.065425071,0.157711635,0.218399691,-0.074954175,0.082483917,0.546823442,41.6625965,-88.0163045,"Census Tract 8240.05, Cook County, Illinois",Cook,Cook Illinois
1070,1070,1400000US17031824006,6,0.255111382,0.268588487,-0.033418653,-0.0908435,-0.055240914,0.052257118,0.157711635,0.218399691,-0.121882746,-0.005796099,0.546823442,41.6523772,-87.9495062,"Census Tract 8240.06, Cook County, Illinois",Cook,Cook Illinois
1071,1071,1400000US17031824105,4,0.016671959,0.157894737,-0.055229257,0.008158508,-0.020263362,0.036294115,0.195533273,0.220145852,-0.104149178,0.007778339,0.546823442,41.6378217,-87.8374772,"Census Tract 8241.05, Cook County, Illinois",Cook,Cook Illinois
1072,1072,1400000US17031824106,7,-0.044491525,-0.011460259,-0.075826589,-0.001053342,0.013737269,0.029302643,0.192221391,0.232984293,-0.045702649,-0.005755283,0.546823442,41.6183582,-87.8230168,"Census Tract 8241.06, Cook County, Illinois",Cook,Cook Illinois
1073,1073,1400000US17031824107,6,-0.010359018,-0.011700183,-0.030765841,-0.00030503,0.048464669,0.010140402,0.262222222,0.194074074,-0.07697338,0.023777683,0.546823442,41.6084176,-87.8133092,"Census Tract 8241.07, Cook County, Illinois",Cook,Cook Illinois
1074,1074,1400000US17031824108,4,0.031816987,0.094834544,-0.003123058,-0.002824859,-0.014696376,-0.002538967,0.178087813,0.367665162,-0.103389939,-0.042912846,0.546823442,41.5914523,-87.8406956,"Census Tract 8241.08, Cook County, Illinois",Cook,Cook Illinois
1075,1075,1400000US17031824114,6,0.179899497,0.320223418,-0.027029131,0.014164681,0.028864535,0.041587408,0.133075807,0.221135091,-0.067207176,-0.114477362,0.546823442,41.6196595,-87.8802558,"Census Tract 8241.14, Cook County, Illinois",Cook,Cook Illinois
1076,1076,1400000US17031824115,4,-0.1001287,-0.061886719,-0.013846699,-0.033491142,0.003247615,0.025914752,0.274082911,0.223680286,-0.053852235,-0.034337089,0.546823442,41.6238866,-87.8445146,"Census Tract 8241.15, Cook County, Illinois",Cook,Cook Illinois
1077,1077,1400000US17031824116,4,0.072244133,0.076579125,-0.040075305,0.058956193,0.010693595,0.033907707,0.274082911,0.223680286,-0.002589628,0.029063056,0.546823442,41.6107491,-87.8606961,"Census Tract 8241.16, Cook County, Illinois",Cook,Cook Illinois
1078,1078,1400000US17031824117,6,0.357321478,0.366137613,-0.013601095,-0.004933949,0.013330962,0.021040263,0.171995409,0.221019839,-0.038997955,-0.079098851,0.546823442,41.5694879,-87.837975,"Census Tract 8241.17, Cook County, Illinois",Cook,Cook Illinois
1079,1079,1400000US17031824120,5,0.292225201,0.441206871,-0.060713183,0.004091322,-0.002296275,-0.004917142,0.171995409,0.221019839,0.027246296,-0.123819756,0.546823442,41.5797819,-87.8729289,"Census Tract 8241.20, Cook County, Illinois",Cook,Cook Illinois
1080,1080,1400000US17031824122,6,-0.08476902,0.034643841,-0.074424662,-0.006408389,-0.021738403,0.022859326,0.223470293,0.246526751,-0.083633668,-0.011918992,0.546823442,41.5799139,-87.8178593,"Census Tract 8241.22, Cook County, Illinois",Cook,Cook Illinois
1081,1081,1400000US17031824123,4,0.027832756,-0.008671523,-0.006632054,0.006063512,-0.009767691,0.003261318,0.221714687,0.280744905,-0.127195114,0.064644954,0.546823442,41.5912769,-87.8001428,"Census Tract 8241.23, Cook County, Illinois",Cook,Cook Illinois
1082,1082,1400000US17031824300,1,-0.037262138,0.24158238,-0.091215671,0.052775833,-0.113593565,0.140322551,0.291519435,0.138987044,-0.145626231,0.13254819,0.546823442,41.6413257,-87.6992633,"Census Tract 8243, Cook County, Illinois",Cook,Cook Illinois
1083,1083,1400000US17031824400,4,0.02431216,0.229936811,-0.062434189,-0.015340102,0.017083477,0.021551222,0.322674419,0.167151163,-0.020272555,-0.024683504,0.546823442,41.6399612,-87.7262117,"Census Tract 8244, Cook County, Illinois",Cook,Cook Illinois
1084,1084,1400000US17031824503,4,-0.062429371,0.092838379,-0.019879125,-0.001053644,-0.016989925,0.067019062,0.306100346,0.263253337,-0.079144589,-0.008402342,0.546823442,41.6359574,-87.7819898,"Census Tract 8245.03, Cook County, Illinois",Cook,Cook Illinois
1085,1085,1400000US17031824505,4,0.035452849,-0.049628761,0.00272953,0.022615132,0.027102487,-0.026963658,0.257831325,0.260240964,0.019843094,-0.047746506,0.546823442,41.6080771,-87.7686415,"Census Tract 8245.05, Cook County, Illinois",Cook,Cook Illinois
1086,1086,1400000US17031824506,4,0.029193206,0.073549724,-0.045784893,-0.004350362,-0.022354232,0.011507871,0.246541327,0.262149698,-0.023073173,-0.040554027,0.546823442,41.6174198,-87.7826943,"Census Tract 8245.06, Cook County, Illinois",Cook,Cook Illinois
1087,1087,1400000US17031824507,4,0.074845105,0.07734139,0.027298542,-0.007684526,0.011000842,0.009395211,0.271543707,0.247365158,0.013503002,-0.05258966,0.546823442,41.595342,-87.7733591,"Census Tract 8245.07, Cook County, Illinois",Cook,Cook Illinois
